1488325281719200,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281729274,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281739331,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281749379,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281759461,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281769506,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281779587,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281789658,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281799703,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281809778,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281819859,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281829938,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281839981,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281850031,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281860083,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281870144,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281880195,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281890238,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281900295,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281910404,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281920460,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281930534,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281940578,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281950638,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281960705,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281970776,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281980827,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325281990871,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282000947,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282011031,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282021106,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282031185,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282041241,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282051301,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282061351,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282071425,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282081483,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282091554,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282101623,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282111765,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282111788,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282121844,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282131916,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282142021,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282152104,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282162175,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282172233,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282182284,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282192337,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282202404,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282212475,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282222566,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282232614,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282242758,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282252814,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282262942,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282273085,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282283153,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282293230,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282303311,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282313389,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282323502,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282333566,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282343665,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282353754,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282363884,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282373961,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282384039,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282394091,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282404136,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282414191,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282424239,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282434305,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282444365,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282454410,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282464469,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282474517,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282484603,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282494678,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282504753,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282514805,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282524866,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282534912,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282544989,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282555060,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282565121,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282575175,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282585244,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282595379,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282605459,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282615522,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282625654,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282635727,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282645850,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282655902,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282665964,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282676033,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282686100,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282696162,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282706291,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282716393,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282726501,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282736559,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282746683,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282756776,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282766867,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282776913,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282786991,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282797074,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282807147,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282817197,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282827328,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282837392,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282847470,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282857541,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282867630,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282877750,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282887817,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282897869,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282907950,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282918034,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282928094,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282938207,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282948287,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282958361,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282968447,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282978558,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282988630,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325282998720,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283008826,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283018902,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283028974,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283039028,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283049090,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283059167,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283069212,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283079304,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283089362,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283099402,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283109492,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283119563,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283129608,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283139675,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283149738,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283159817,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283169888,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283179938,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
1488325283190012,0,0,0,0,1,1.5,0,0,0,0,1,1.5,0,0,0,0,0,0,0
