1488325281958982,0,0,0.964491,-0.0570345,-0.257435,-0.0152232,0,0,0,0.174533,0.174533,0
1488325281963999,0,0,0.964466,-0.0565699,-0.257636,-0.0151114,0,0,0,0.174533,0.174533,0
1488325281968974,0,0,0.964442,-0.0561072,-0.257834,-0.0149997,0,0,0,0.174331,0.174533,-2.14939e-09
1488325281973970,0,0,0.964418,-0.0556423,-0.258032,-0.0148872,0,0,0,0.172894,0.174533,0
1488325281979002,0,0,0.964394,-0.0551745,-0.258229,-0.0147737,0,0,0,0.171448,0.174533,-2.15037e-09
1488325281983982,0,0,0.96437,-0.0547102,-0.258423,-0.0146608,0,0,0,0.170013,0.174533,0
1488325281988950,0,0,0.964346,-0.0542446,-0.258616,-0.0145472,0,0,0,0.168573,0.174533,0
1488325281993975,0,0,0.964322,-0.0537738,-0.25881,-0.0144321,0,0,0,0.167117,0.174533,0
1488325281998965,0,0,0.964299,-0.0533065,-0.259,-0.0143175,0,0,0,0.165672,0.174533,2.15228e-09
1488325282003934,0,0,0.964276,-0.0528392,-0.259189,-0.0142027,0,0,0,0.164226,0.174533,-2.15275e-09
1488325282009007,0,0,0.964252,-0.0523625,-0.259379,-0.0140853,0,0,0,0.162751,0.174533,2.15323e-09
1488325282013995,0,0,0.964229,-0.0518923,-0.259566,-0.0139691,0,0,0,0.161297,0.174533,0
1488325282018968,0,0,0.964206,-0.0514214,-0.259751,-0.0138526,0,0,0,0.15984,0.174533,-2.15416e-09
1488325282023993,0,0,0.964183,-0.0509482,-0.259935,-0.0137352,0,0,0,0.158375,0.174533,2.15462e-09
1488325282028963,0,0,0.964161,-0.0504756,-0.260118,-0.0136176,0,0,0,0.156912,0.174533,-2.15507e-09
1488325282033983,0,0,0.964138,-0.0499995,-0.2603,-0.0134989,0,0,0,0.155439,0.174533,-2.15553e-09
1488325282038973,0,0,0.964116,-0.0495245,-0.26048,-0.0133803,0,0,0,0.153968,0.174533,2.15598e-09
1488325282043991,0,0,0.964093,-0.049047,-0.260659,-0.0132607,0,0,0,0.15249,0.174533,0
1488325282048991,0,0,0.964071,-0.0485724,-0.260835,-0.0131416,0,0,0,0.15102,0.174533,-2.15688e-09
1488325282054008,0,0,0.964049,-0.0480914,-0.261012,-0.0130206,0,0,0,0.149531,0.174533,-2.15732e-09
1488325282059021,0,0,0.964027,-0.0476119,-0.261187,-0.0128997,0,0,0,0.148045,0.174533,-2.15776e-09
1488325282063987,0,0,0.964005,-0.0471346,-0.26136,-0.0127791,0,0,0,0.146567,0.174533,0
1488325282068949,0,0,0.963984,-0.0466575,-0.26153,-0.0126582,0,0,0,0.145089,0.174533,0
1488325282073977,0,0,0.963962,-0.0461737,-0.261702,-0.0125355,0,0,0,0.14359,0.174533,0
1488325282078990,0,0,0.963941,-0.0456913,-0.261871,-0.0124128,0,0,0,0.142095,0.174533,-2.15949e-09
1488325282083942,0,0,0.96392,-0.0452137,-0.262037,-0.0122911,0,0,0,0.140615,0.174533,-2.15991e-09
1488325282088971,0,0,0.963899,-0.0447269,-0.262204,-0.0121668,0,0,0,0.139106,0.174533,0
1488325282093968,0,0,0.963878,-0.0442431,-0.262369,-0.012043,0,0,0,0.137607,0.174533,2.16075e-09
1488325282098957,0,0,0.963857,-0.0437601,-0.262531,-0.0119192,0,0,0,0.13611,0.174533,-2.16117e-09
1488325282103933,0,0,0.963836,-0.0432764,-0.262693,-0.0117949,0,0,0,0.13461,0.174533,-2.16158e-09
1488325282108961,0,0,0.963816,-0.0427878,-0.262854,-0.0116692,0,0,0,0.133095,0.174533,2.16199e-09
1488325282113988,0,0,0.963795,-0.0422983,-0.263014,-0.0115429,0,0,0,0.131577,0.174533,-2.16239e-09
1488325282118973,0,0,0.963775,-0.0418118,-0.263171,-0.0114172,0,0,0,0.130068,0.174533,-2.16279e-09
1488325282123994,0,0,0.963755,-0.0413225,-0.263327,-0.0112905,0,0,0,0.128551,0.174533,0
1488325282129019,0,0,0.963735,-0.0408314,-0.263482,-0.0111632,0,0,0,0.127028,0.174533,0
1488325282133982,0,0,0.963715,-0.0403438,-0.263635,-0.0110365,0,0,0,0.125515,0.174533,2.16398e-09
1488325282139001,0,0,0.963696,-0.0398521,-0.263787,-0.0109085,0,0,0,0.123989,0.174533,-2.16437e-09
1488325282143949,0,0,0.963676,-0.0393645,-0.263936,-0.0107813,0,0,0,0.122477,0.174533,-2.16475e-09
1488325282148973,0,0,0.963657,-0.0388708,-0.264085,-0.0106523,0,0,0,0.120945,0.174533,0
1488325282153989,0,0,0.963638,-0.0383759,-0.264233,-0.0105228,0,0,0,0.119409,0.174533,2.16551e-09
1488325282158998,0,0,0.963619,-0.037882,-0.264378,-0.0103933,0,0,0,0.117876,0.174533,0
1488325282163927,0,0,0.9636,-0.0373934,-0.264521,-0.010265,0,0,0,0.116359,0.174533,0
1488325282168936,0,0,0.963581,-0.0368981,-0.264664,-0.0101347,0,0,0,0.114822,0.174533,2.16662e-09
1488325282173940,0,0,0.963563,-0.0364015,-0.264805,-0.0100038,0,0,0,0.11328,0.174533,0
1488325282178952,0,0,0.963544,-0.0359034,-0.264946,-0.00987234,0,0,0,0.111734,0.174533,0
1488325282183952,0,0,0.963526,-0.0354083,-0.265083,-0.00974145,0,0,0,0.110196,0.174533,-2.1677e-09
1488325282188948,0,0,0.963508,-0.0349094,-0.26522,-0.00960935,0,0,0,0.108647,0.174533,0
1488325282193974,0,0,0.96349,-0.0344083,-0.265356,-0.00947645,0,0,0,0.107091,0.174533,2.16841e-09
1488325282198945,0,0,0.963472,-0.033913,-0.265489,-0.00934488,0,0,0,0.105553,0.174533,2.16875e-09
1488325282203943,0,0,0.963454,-0.0334127,-0.265621,-0.00921178,0,0,0,0.103999,0.174533,-2.16909e-09
1488325282208996,0,0,0.963437,-0.0329075,-0.265753,-0.00907717,0,0,0,0.102429,0.174533,0
1488325282213945,0,0,0.963419,-0.0324111,-0.265881,-0.00894469,0,0,0,0.100887,0.174533,0
1488325282218971,0,0,0.963402,-0.0319066,-0.266009,-0.00880987,0,0,0,0.0993197,0.174533,-2.1701e-09
1488325282223942,0,0,0.963385,-0.0314065,-0.266135,-0.00867602,0,0,0,0.0977657,0.174533,0
1488325282228962,0,0,0.963368,-0.0309013,-0.26626,-0.00854063,0,0,0,0.096196,0.174533,0
1488325282233992,0,0,0.963351,-0.030397,-0.266383,-0.00840527,0,0,0,0.0946287,0.174533,0
1488325282238971,0,0,0.963335,-0.0298926,-0.266504,-0.00826972,0,0,0,0.0930613,0.174533,0
1488325282243945,0,0,0.963318,-0.0293898,-0.266623,-0.00813438,0,0,0,0.0914983,0.174533,0
1488325282248969,0,0,0.963302,-0.0288818,-0.266742,-0.00799747,0,0,0,0.0899192,0.174533,-1.086e-09
1488325282254017,0,0,0.963286,-0.0283724,-0.266859,-0.00786002,0,0,0,0.0883359,0.174533,0
1488325282259004,0,0,0.96327,-0.0278649,-0.266975,-0.00772288,0,0,0,0.086758,0.174533,0
1488325282263985,0,0,0.963254,-0.027359,-0.267088,-0.00758599,0,0,0,0.085185,0.174533,-1.08645e-09
1488325282268958,0,0,0.963238,-0.0268527,-0.267199,-0.00744886,0,0,0,0.0836111,0.174533,0
1488325282273985,0,0,0.963223,-0.0263411,-0.26731,-0.00731009,0,0,0,0.0820202,0.174533,0
1488325282278990,0,0,0.963207,-0.0258311,-0.267419,-0.00717159,0,0,0,0.0804342,0.174533,-1.08689e-09
1488325282283951,0,0,0.963192,-0.0253262,-0.267525,-0.00703431,0,0,0,0.078864,0.174533,0
1488325282288974,0,0,0.963177,-0.0248108,-0.267631,-0.00689401,0,0,0,0.077261,0.174533,0
1488325282293937,0,0,0.963162,-0.0243029,-0.267735,-0.00675559,0,0,0,0.0756811,0.174533,0
1488325282298966,0,0,0.963148,-0.0237896,-0.267837,-0.00661553,0,0,0,0.0740844,0.174533,0
1488325282303930,0,0,0.963133,-0.0232791,-0.267938,-0.00647609,0,0,0,0.0724963,0.174533,0
1488325282308962,0,0,0.963119,-0.0227631,-0.268037,-0.00633499,0,0,0,0.0708911,0.174533,-1.0877e-09
1488325282313978,0,0,0.963104,-0.0222472,-0.268135,-0.00619378,0,0,0,0.0692861,0.174533,-1.08783e-09
1488325282318951,0,0,0.963091,-0.0217354,-0.26823,-0.00605352,0,0,0,0.0676936,0.174533,1.08795e-09
1488325282323953,0,0,0.963077,-0.0212204,-0.268325,-0.00591225,0,0,0,0.0660911,0.174533,0
1488325282328984,0,0,0.963063,-0.0207013,-0.268418,-0.00576971,0,0,0,0.0644759,0.174533,0
1488325282333978,0,0,0.963049,-0.020186,-0.268509,-0.00562809,0,0,0,0.0628724,0.174533,0
1488325282339003,0,0,0.963036,-0.0196666,-0.268599,-0.00548516,0,0,0,0.0612558,0.174533,0
1488325282343951,0,0,0.963023,-0.0191538,-0.268685,-0.00534396,0,0,0,0.05966,0.174533,1.08855e-09
1488325282348976,0,0,0.96301,-0.018635,-0.268772,-0.00520094,0,0,0,0.0580451,0.174533,0
1488325282353945,0,0,0.962997,-0.0181176,-0.268856,-0.00505819,0,0,0,0.0564347,0.174533,1.08878e-09
1488325282358944,0,0,0.962984,-0.0175984,-0.268939,-0.00491482,0,0,0,0.0548185,0.174533,0
1488325282363963,0,0,0.962971,-0.0170771,-0.26902,-0.00477075,0,0,0,0.0531958,0.174533,0
1488325282368980,0,0,0.962959,-0.0165544,-0.2691,-0.00462615,0,0,0,0.0515686,0.174533,0
1488325282373992,0,0,0.962947,-0.0160329,-0.269178,-0.00448177,0,0,0,0.0499449,0.174533,-1.08921e-09
1488325282379014,0,0,0.962935,-0.0155106,-0.269254,-0.00433703,0,0,0,0.0483186,0.174533,-1.08931e-09
1488325282384007,0,0,0.962923,-0.0149904,-0.269328,-0.00419278,0,0,0,0.0466989,0.174533,1.08941e-09
1488325282388946,0,0,0.962911,-0.0144715,-0.2694,-0.0040488,0,0,0,0.0450834,0.174533,0
1488325282393969,0,0,0.962899,-0.013946,-0.269472,-0.00390284,0,0,0,0.0434469,0.174533,5.44799e-10
1488325282398956,0,0,0.962888,-0.0134248,-0.269541,-0.00375799,0,0,0,0.0418239,0.174533,5.44845e-10
1488325282403938,0,0,0.962877,-0.0129015,-0.269608,-0.00361246,0,0,0,0.0401944,0.174533,0
1488325282408974,0,0,0.962866,-0.012373,-0.269675,-0.00346538,0,0,0,0.0385485,0.174533,0
1488325282413952,0,0,0.962855,-0.0118507,-0.269739,-0.0033199,0,0,0,0.0369217,0.174533,-5.44977e-10
1488325282418968,0,0,0.962844,-0.0113233,-0.269801,-0.00317293,0,0,0,0.0352791,0.174533,0
1488325282423930,0,0,0.962834,-0.0108007,-0.269862,-0.0030272,0,0,0,0.0336514,0.174533,-5.4506e-10
1488325282428958,0,0,0.962823,-0.0102717,-0.269921,-0.00287959,0,0,0,0.0320036,0.174533,5.451e-10
1488325282433990,0,0,0.962813,-0.00974195,-0.269979,-0.00273171,0,0,0,0.0303536,0.174533,0
1488325282438965,0,0,0.962803,-0.00921564,-0.270035,-0.00258468,0,0,0,0.0287141,0.174533,0
1488325282443986,0,0,0.962793,-0.00868708,-0.270089,-0.00243695,0,0,0,0.0270676,0.174533,-5.45212e-10
1488325282448980,0,0,0.962784,-0.00815789,-0.270141,-0.00228897,0,0,0,0.0254191,0.174533,0
1488325282453975,0,0,0.962774,-0.00762861,-0.270192,-0.00214088,0,0,0,0.0237702,0.174533,0
1488325282458968,0,0,0.962765,-0.00709941,-0.27024,-0.00199275,0,0,0,0.0221215,0.174533,2.72657e-10
1488325282463992,0,0,0.962756,-0.00656908,-0.270287,-0.00184423,0,0,0,0.0204693,0.174533,0
1488325282468953,0,0,0.962747,-0.00604083,-0.270332,-0.00169622,0,0,0,0.0188235,0.174533,2.72688e-10
1488325282473985,0,0,0.962738,-0.00550654,-0.270376,-0.00154646,0,0,0,0.0171588,0.174533,-2.72703e-10
1488325282478961,0,0,0.962729,-0.00497779,-0.270418,-0.00139819,0,0,0,0.0155113,0.174533,0
1488325282483961,0,0,0.962721,-0.00444681,-0.270458,-0.00124925,0,0,0,0.0138569,0.174533,2.72731e-10
1488325282488979,0,0,0.962712,-0.00391092,-0.270497,-0.00109886,0,0,0,0.0121871,0.174533,0
1488325282493999,0,0,0.962704,-0.0033768,-0.270533,-0.000948928,0,0,0,0.0105228,0.174533,1.36378e-10
1488325282498985,0,0,0.962696,-0.00284685,-0.270568,-0.000800114,0,0,0,0.00887147,0.174533,0
1488325282503935,0,0,0.962689,-0.00231582,-0.270601,-0.00065095,0,0,0,0.00721671,0.174533,0
1488325282508967,0,0,0.962681,-0.00177884,-0.270632,-0.000500073,0,0,0,0.00554339,0.174533,-6.81975e-11
1488325282514051,0,0,0.962674,-0.0012375,-0.270662,-0.000347932,0,0,0,0.00385646,0.174533,-6.82001e-11
1488325282518976,0,0,0.962667,-0.000708076,-0.270689,-0.000199102,0,0,0,0.00220661,0.174533,0
1488325282523985,0,0,0.962659,-0.000172022,-0.270715,-4.83754e-05,0,0,0,0.000536084,0.174533,0
1488325282528993,0,0,0.962653,0.000364913,-0.270739,0.000102629,0,0,0,-0.00113721,0.174533,-1.70517e-11
1488325282534011,0,0,0.962646,0.000901433,-0.270762,0.000253544,0,0,0,-0.00280923,0.174533,0
1488325282538995,0,0,0.962639,0.0014379,-0.270782,0.000404468,0,0,0,-0.0044811,0.174533,0
1488325282543982,0,0,0.962633,0.00197342,-0.270801,0.000555148,0,0,0,-0.00615006,0.174533,1.36424e-10
1488325282548963,0,0,0.962627,0.00250955,-0.270818,0.000706017,0,0,0,-0.00782092,0.174533,1.36427e-10
1488325282553987,0,0,0.962621,0.00305003,-0.270833,0.000858126,0,0,0,-0.00950537,0.174533,0
1488325282558980,0,0,0.962615,0.00358713,-0.270846,0.00100929,0,0,0,-0.0111793,0.174533,-1.36432e-10
1488325282563930,0,0,0.96261,0.00412144,-0.270858,0.00115968,0,0,0,-0.0128445,0.174533,2.72869e-10
1488325282568984,0,0,0.962604,0.00466562,-0.270868,0.00131286,0,0,0,-0.0145405,0.174533,0
1488325282574001,0,0,0.962599,0.00520711,-0.270876,0.00146528,0,0,0,-0.0162281,0.174533,-2.72876e-10
1488325282579017,0,0,0.962594,0.0057465,-0.270882,0.00161711,0,0,0,-0.0179092,0.174533,-2.72878e-10
1488325282584001,0,0,0.962589,0.00628378,-0.270886,0.00176834,0,0,0,-0.0195837,0.174533,0
1488325282588954,0,0,0.962585,0.0068225,-0.270888,0.00191997,0,0,0,-0.0212627,0.174533,2.72881e-10
1488325282593973,0,0,0.96258,0.00736588,-0.270889,0.0020729,0,0,0,-0.0229562,0.174533,0
1488325282598973,0,0,0.962576,0.00790444,-0.270888,0.00222446,0,0,0,-0.0246347,0.174533,5.45763e-10
1488325282603938,0,0,0.962572,0.00844478,-0.270885,0.00237651,0,0,0,-0.0263188,0.174533,0
1488325282608994,0,0,0.962568,0.00899202,-0.27088,0.00253048,0,0,0,-0.0280243,0.174533,-5.45759e-10
1488325282614000,0,0,0.962564,0.00953434,-0.270873,0.00268304,0,0,0,-0.0297145,0.174533,5.45756e-10
1488325282618967,0,0,0.962561,0.0100745,-0.270865,0.00283497,0,0,0,-0.0313979,0.174533,5.45751e-10
1488325282623957,0,0,0.962557,0.0106159,-0.270854,0.00298722,0,0,0,-0.0330853,0.174533,0
1488325282628961,0,0,0.962554,0.0111596,-0.270842,0.00314008,0,0,0,-0.0347798,0.174533,0
1488325282633964,0,0,0.962551,0.0117023,-0.270828,0.00329261,0,0,0,-0.0364709,0.174533,-5.45729e-10
1488325282638997,0,0,0.962548,0.0122506,-0.270812,0.00344669,0,0,0,-0.0381797,0.174533,-1.09144e-09
1488325282643983,0,0,0.962546,0.0127929,-0.270794,0.00359905,0,0,0,-0.0398699,0.174533,0
1488325282648971,0,0,0.962543,0.0133354,-0.270774,0.00375141,0,0,0,-0.0415605,0.174533,5.45696e-10
1488325282653975,0,0,0.962541,0.0138824,-0.270753,0.00390496,0,0,0,-0.0432649,0.174533,0
1488325282659019,0,0,0.962539,0.0144301,-0.270729,0.00405868,0,0,0,-0.0449716,0.174533,0
1488325282663993,0,0,0.962537,0.0149739,-0.270704,0.00421126,0,0,0,-0.0466663,0.174533,0
1488325282668953,0,0,0.962535,0.015516,-0.270677,0.00436329,0,0,0,-0.0483556,0.174533,0
1488325282673996,0,0,0.962534,0.0160661,-0.270647,0.00451749,0,0,0,-0.0500696,0.174533,1.09123e-09
1488325282678972,0,0,0.962533,0.016609,-0.270617,0.00466962,0,0,0,-0.0517613,0.174533,1.09119e-09
1488325282683967,0,0,0.962532,0.0171542,-0.270584,0.00482232,0,0,0,-0.0534601,0.174533,0
1488325282689005,0,0,0.962531,0.0177064,-0.270549,0.00497694,0,0,0,-0.055181,0.174533,1.09111e-09
1488325282694015,0,0,0.96253,0.0182529,-0.270512,0.00512984,0,0,0,-0.0568835,0.174533,0
1488325282698986,0,0,0.962529,0.0187968,-0.270474,0.00528196,0,0,0,-0.0585782,0.174533,-1.09101e-09
1488325282703948,0,0,0.962529,0.0193416,-0.270434,0.00543423,0,0,0,-0.0602754,0.174533,0
1488325282708967,0,0,0.962529,0.0198908,-0.270391,0.00558766,0,0,0,-0.0619865,0.174533,0
1488325282714068,0,0,0.962529,0.020447,-0.270346,0.00574297,0,0,0,-0.0637194,0.174533,0
1488325282718951,0,0,0.962529,0.020986,-0.270301,0.00589336,0,0,0,-0.0653985,0.174533,0
1488325282723940,0,0,0.96253,0.0215327,-0.270253,0.00604582,0,0,0,-0.0671017,0.174533,-2.18146e-09
1488325282729001,0,0,0.96253,0.0220878,-0.270203,0.0062005,0,0,0,-0.0688308,0.174533,0
1488325282734004,0,0,0.962531,0.0226346,-0.270151,0.00635278,0,0,0,-0.070534,0.174533,0
1488325282739033,0,0,0.962532,0.0231874,-0.270097,0.00650664,0,0,0,-0.0722562,0.174533,1.09053e-09
1488325282743968,0,0,0.962533,0.0237314,-0.270042,0.00665791,0,0,0,-0.0739504,0.174533,0
1488325282748958,0,0,0.962535,0.0242793,-0.269984,0.00681016,0,0,0,-0.0756568,0.174533,0
1488325282753993,0,0,0.962536,0.0248336,-0.269924,0.0069641,0,0,0,-0.0773834,0.174533,0
1488325282758997,0,0,0.962538,0.0253838,-0.269863,0.00711675,0,0,0,-0.0790969,0.174533,0
1488325282764003,0,0,0.96254,0.025933,-0.269799,0.007269,0,0,0,-0.0808072,0.174533,1.09014e-09
1488325282768978,0,0,0.962542,0.0264824,-0.269734,0.00742119,0,0,0,-0.0825182,0.174533,0
1488325282773973,0,0,0.962544,0.0270327,-0.269667,0.0075735,0,0,0,-0.0842318,0.174533,0
1488325282778965,0,0,0.962547,0.0275822,-0.269598,0.00772545,0,0,0,-0.0859428,0.174533,-2.17977e-09
1488325282783967,0,0,0.96255,0.0281313,-0.269527,0.00787714,0,0,0,-0.0876525,0.174533,0
1488325282788939,0,0,0.962553,0.0286809,-0.269454,0.00802885,0,0,0,-0.0893638,0.174533,-1.0897e-09
1488325282793992,0,0,0.962556,0.0292368,-0.269378,0.00818214,0,0,0,-0.0910944,0.174533,-2.1792e-09
1488325282798983,0,0,0.962559,0.0297851,-0.269302,0.00833318,0,0,0,-0.0928013,0.174533,0
1488325282803932,0,0,0.962563,0.030333,-0.269223,0.00848398,0,0,0,-0.0945071,0.174533,0
1488325282808973,0,0,0.962566,0.0308891,-0.269142,0.00863686,0,0,0,-0.0962381,0.174533,2.17859e-09
1488325282814012,0,0,0.96257,0.0314434,-0.269059,0.00878908,0,0,0,-0.0979633,0.174533,0
1488325282818998,0,0,0.962574,0.0319939,-0.268974,0.00894011,0,0,0,-0.0996768,0.174533,0
1488325282824004,0,0,0.962579,0.0325444,-0.268887,0.00909098,0,0,0,-0.10139,0.174533,0
1488325282828965,0,0,0.962583,0.0330935,-0.268799,0.00924129,0,0,0,-0.103099,0.174533,0
1488325282833973,0,0,0.962588,0.0336457,-0.268709,0.00939227,0,0,0,-0.104817,0.174533,0
1488325282839005,0,0,0.962593,0.0342024,-0.268615,0.00954432,0,0,0,-0.10655,0.174533,0
1488325282843987,0,0,0.962598,0.0347512,-0.268521,0.00969401,0,0,0,-0.108257,0.174533,-2.17699e-09
1488325282848984,0,0,0.962603,0.035303,-0.268425,0.00984436,0,0,0,-0.109974,0.174533,0
1488325282854001,0,0,0.962609,0.0358583,-0.268326,0.00999543,0,0,0,-0.111702,0.174533,0
1488325282858996,0,0,0.962614,0.0364103,-0.268225,0.0101455,0,0,0,-0.113419,0.174533,2.17623e-09
1488325282863974,0,0,0.96262,0.0369595,-0.268123,0.0102945,0,0,0,-0.115127,0.174533,-2.17597e-09
1488325282868943,0,0,0.962626,0.0375098,-0.268019,0.0104437,0,0,0,-0.116839,0.174533,0
1488325282873994,0,0,0.962633,0.0380676,-0.267912,0.0105947,0,0,0,-0.118574,0.174533,2.17542e-09
1488325282878989,0,0,0.962639,0.0386198,-0.267804,0.0107439,0,0,0,-0.120292,0.174533,-2.17515e-09
1488325282883963,0,0,0.962646,0.0391687,-0.267694,0.0108921,0,0,0,-0.121999,0.174533,0
1488325282888977,0,0,0.962653,0.0397244,-0.267581,0.0110419,0,0,0,-0.123726,0.174533,2.17457e-09
1488325282894002,0,0,0.96266,0.0402787,-0.267467,0.0111911,0,0,0,-0.12545,0.174533,2.17428e-09
1488325282898968,0,0,0.962667,0.0408267,-0.267351,0.0113384,0,0,0,-0.127154,0.174533,2.17398e-09
1488325282903952,0,0,0.962675,0.0413793,-0.267233,0.0114867,0,0,0,-0.128872,0.174533,2.17368e-09
1488325282908959,0,0,0.962682,0.0419333,-0.267112,0.0116351,0,0,0,-0.130594,0.174533,2.17337e-09
1488325282914001,0,0,0.96269,0.0424902,-0.266989,0.0117841,0,0,0,-0.132325,0.174533,0
1488325282919007,0,0,0.962698,0.0430437,-0.266865,0.0119319,0,0,0,-0.134045,0.174533,0
1488325282923972,0,0,0.962707,0.0435917,-0.26674,0.0120781,0,0,0,-0.135748,0.174533,0
1488325282928971,0,0,0.962715,0.0441456,-0.266611,0.0122255,0,0,0,-0.13747,0.174533,0
1488325282933979,0,0,0.962724,0.0446983,-0.266481,0.0123724,0,0,0,-0.139187,0.174533,-2.17175e-09
1488325282938989,0,0,0.962733,0.045253,-0.266348,0.0125196,0,0,0,-0.140911,0.174533,2.17141e-09
