1488325281943982,0,0,0,0,0.590818,0,0,0,0,0,0,0,0
1488325281949000,0,0,0,0,0.590818,0,0,0,0,0,0,0,0
1488325281953995,0,0,0,0,0.590818,0,0,0,0,0,0,0,0
1488325281958999,0,0,0,0,0.590818,0,0,0,0,0,0,0,0
1488325281964016,0,0,0,0,0.590818,0,0,0,0,0,0,0,0
1488325281968988,0,0,0,0.0142131,0.590647,0,0,0,0,0,0,0,0
1488325281973983,0,0,0,0.0404843,0.589429,0,0,0,0,0,0,0,0
1488325281979020,0,0,0,0.0555426,0.588201,0,0,0,0,0,0,0,0
1488325281983998,0,0,0,0.0672342,0.58698,0,0,0,0,0,0,0,0
1488325281988965,0,0,0,0.0772026,0.585752,0,0,0,0,0,0,0,0
1488325281993988,0,0,0,0.0861166,0.584508,0,0,0,0,0,0,0,0
1488325281998979,0,0,0,0.0941344,0.583271,0,0,0,0,0,0,0,0
1488325282003948,0,0,0,0.101523,0.58203,0,0,0,0,0,0,0,0
1488325282009025,0,0,0,0.108542,0.580762,0,0,0,0,0,0,0,0
1488325282014014,0,0,0,0.11505,0.579508,0,0,0,0,0,0,0,0
1488325282018991,0,0,0,0.121216,0.57825,0,0,0,0,0,0,0,0
1488325282024010,0,0,0,0.127114,0.576982,0,0,0,0,0,0,0,0
1488325282028979,0,0,0,0.132743,0.575713,0,0,0,0,0,0,0,0
1488325282034000,0,0,0,0.138183,0.574431,0,0,0,0,0,0,0,0
1488325282038992,0,0,0,0.143404,0.57315,0,0,0,0,0,0,0,0
1488325282044008,0,0,0,0.14847,0.571859,0,0,0,0,0,0,0,0
1488325282049008,0,0,0,0.153339,0.570573,0,0,0,0,0,0,0,0
1488325282054032,0,0,0,0.158122,0.569266,0,0,0,0,0,0,0,0
1488325282059046,0,0,0,0.16275,0.56796,0,0,0,0,0,0,0,0
1488325282064004,0,0,0,0.167231,0.566657,0,0,0,0,0,0,0,0
1488325282068964,0,0,0,0.171593,0.565351,0,0,0,0,0,0,0,0
1488325282073990,0,0,0,0.175906,0.564024,0,0,0,0,0,0,0,0
1488325282079006,0,0,0,0.180104,0.562697,0,0,0,0,0,0,0,0
1488325282083966,0,0,0,0.184168,0.561381,0,0,0,0,0,0,0,0
1488325282088984,0,0,0,0.188219,0.560035,0,0,0,0,0,0,0,0
1488325282093981,0,0,0,0.192162,0.558695,0,0,0,0,0,0,0,0
1488325282098984,0,0,0,0.196018,0.557353,0,0,0,0,0,0,0,0
1488325282103946,0,0,0,0.199808,0.556006,0,0,0,0,0,0,0,0
1488325282108978,0,0,0,0.203563,0.554642,0,0,0,0,0,0,0,0
1488325282114003,0,0,0,0.207258,0.553272,0,0,0,0,0,0,0,0
1488325282118988,0,0,0,0.210866,0.551907,0,0,0,0,0,0,0,0
1488325282124013,0,0,0,0.214434,0.55053,0,0,0,0,0,0,0,0
1488325282129042,0,0,0,0.217957,0.549145,0,0,0,0,0,0,0,0
1488325282133995,0,0,0,0.2214,0.547766,0,0,0,0,0,0,0,0
1488325282139023,0,0,0,0.224819,0.546372,0,0,0,0,0,0,0,0
1488325282143963,0,0,0,0.228158,0.544986,0,0,0,0,0,0,0,0
1488325282148991,0,0,0,0.231491,0.543579,0,0,0,0,0,0,0,0
1488325282154003,0,0,0,0.234785,0.542164,0,0,0,0,0,0,0,0
1488325282159013,0,0,0,0.238027,0.540748,0,0,0,0,0,0,0,0
1488325282163942,0,0,0,0.241192,0.539344,0,0,0,0,0,0,0,0
1488325282168951,0,0,0,0.244358,0.537917,0,0,0,0,0,0,0,0
1488325282173952,0,0,0,0.247493,0.536482,0,0,0,0,0,0,0,0
1488325282178966,0,0,0,0.250598,0.535039,0,0,0,0,0,0,0,0
1488325282183966,0,0,0,0.253647,0.5336,0,0,0,0,0,0,0,0
1488325282188964,0,0,0,0.256682,0.532147,0,0,0,0,0,0,0,0
1488325282193986,0,0,0,0.259696,0.530683,0,0,0,0,0,0,0,0
1488325282198969,0,0,0,0.262641,0.529231,0,0,0,0,0,0,0,0
1488325282203956,0,0,0,0.265583,0.527761,0,0,0,0,0,0,0,0
1488325282209012,0,0,0,0.268521,0.526272,0,0,0,0,0,0,0,0
1488325282213958,0,0,0,0.271378,0.524805,0,0,0,0,0,0,0,0
1488325282218986,0,0,0,0.27425,0.523309,0,0,0,0,0,0,0,0
1488325282223956,0,0,0,0.277069,0.521822,0,0,0,0,0,0,0,0
1488325282228981,0,0,0,0.279887,0.520316,0,0,0,0,0,0,0,0
1488325282234008,0,0,0,0.282673,0.518808,0,0,0,0,0,0,0,0
1488325282238996,0,0,0,0.285432,0.517295,0,0,0,0,0,0,0,0
1488325282243960,0,0,0,0.288157,0.515782,0,0,0,0,0,0,0,0
1488325282248987,0,0,0,0.290884,0.514249,0,0,0,0,0,0,0,0
1488325282254040,0,0,0,0.293593,0.512707,0,0,0,0,0,0,0,0
1488325282259023,0,0,0,0.296268,0.511166,0,0,0,0,0,0,0,0
1488325282264001,0,0,0,0.298911,0.509625,0,0,0,0,0,0,0,0
1488325282268974,0,0,0,0.301533,0.508079,0,0,0,0,0,0,0,0
1488325282274001,0,0,0,0.304159,0.506511,0,0,0,0,0,0,0,0
1488325282279005,0,0,0,0.306755,0.504943,0,0,0,0,0,0,0,0
1488325282283967,0,0,0,0.309304,0.503385,0,0,0,0,0,0,0,0
1488325282288988,0,0,0,0.311885,0.501791,0,0,0,0,0,0,0,0
1488325282293950,0,0,0,0.314407,0.500214,0,0,0,0,0,0,0,0
1488325282298989,0,0,0,0.316936,0.498615,0,0,0,0,0,0,0,0
1488325282303942,0,0,0,0.319432,0.49702,0,0,0,0,0,0,0,0
1488325282308979,0,0,0,0.321935,0.495403,0,0,0,0,0,0,0,0
1488325282313995,0,0,0,0.324418,0.49378,0,0,0,0,0,0,0,0
1488325282318966,0,0,0,0.326863,0.492165,0,0,0,0,0,0,0,0
1488325282323969,0,0,0,0.329305,0.490534,0,0,0,0,0,0,0,0
1488325282328999,0,0,0,0.331749,0.488885,0,0,0,0,0,0,0,0
1488325282333997,0,0,0,0.334156,0.487243,0,0,0,0,0,0,0,0
1488325282339021,0,0,0,0.336567,0.485581,0,0,0,0,0,0,0,0
1488325282343967,0,0,0,0.338929,0.483935,0,0,0,0,0,0,0,0
1488325282348999,0,0,0,0.341303,0.482263,0,0,0,0,0,0,0,0
1488325282353960,0,0,0,0.343654,0.480591,0,0,0,0,0,0,0,0
1488325282358958,0,0,0,0.345998,0.478906,0,0,0,0,0,0,0,0
1488325282363980,0,0,0,0.348335,0.477209,0,0,0,0,0,0,0,0
1488325282368995,0,0,0,0.350663,0.475501,0,0,0,0,0,0,0,0
1488325282374005,0,0,0,0.35297,0.473791,0,0,0,0,0,0,0,0
1488325282379039,0,0,0,0.355267,0.472072,0,0,0,0,0,0,0,0
1488325282384031,0,0,0,0.357539,0.470353,0,0,0,0,0,0,0,0
1488325282388960,0,0,0,0.359791,0.468632,0,0,0,0,0,0,0,0
1488325282393983,0,0,0,0.362058,0.466883,0,0,0,0,0,0,0,0
1488325282398978,0,0,0,0.364293,0.465142,0,0,0,0,0,0,0,0
1488325282403952,0,0,0,0.366522,0.463387,0,0,0,0,0,0,0,0
1488325282408988,0,0,0,0.368761,0.461607,0,0,0,0,0,0,0,0
1488325282413968,0,0,0,0.37096,0.459842,0,0,0,0,0,0,0,0
1488325282418983,0,0,0,0.373167,0.458052,0,0,0,0,0,0,0,0
1488325282423943,0,0,0,0.375342,0.456272,0,0,0,0,0,0,0,0
1488325282428974,0,0,0,0.377531,0.454463,0,0,0,0,0,0,0,0
1488325282434008,0,0,0,0.37971,0.452644,0,0,0,0,0,0,0,0
1488325282438978,0,0,0,0.381862,0.450829,0,0,0,0,0,0,0,0
1488325282444001,0,0,0,0.384012,0.449,0,0,0,0,0,0,0,0
1488325282448998,0,0,0,0.386153,0.44716,0,0,0,0,0,0,0,0
1488325282453990,0,0,0,0.388282,0.445312,0,0,0,0,0,0,0,0
1488325282458981,0,0,0,0.390399,0.443457,0,0,0,0,0,0,0,0
1488325282464013,0,0,0,0.392509,0.441591,0,0,0,0,0,0,0,0
1488325282468969,0,0,0,0.3946,0.439723,0,0,0,0,0,0,0,0
1488325282474002,0,0,0,0.396704,0.437826,0,0,0,0,0,0,0,0
1488325282478977,0,0,0,0.398775,0.435941,0,0,0,0,0,0,0,0
1488325282483979,0,0,0,0.400844,0.434039,0,0,0,0,0,0,0,0
1488325282488993,0,0,0,0.402922,0.432111,0,0,0,0,0,0,0,0
1488325282494018,0,0,0,0.404982,0.430181,0,0,0,0,0,0,0,0
1488325282499012,0,0,0,0.407015,0.428257,0,0,0,0,0,0,0,0
1488325282503949,0,0,0,0.409043,0.426321,0,0,0,0,0,0,0,0
1488325282508984,0,0,0,0.411083,0.424354,0,0,0,0,0,0,0,0
1488325282514069,0,0,0,0.41313,0.422362,0,0,0,0,0,0,0,0
1488325282518991,0,0,0,0.415122,0.420404,0,0,0,0,0,0,0,0
1488325282524002,0,0,0,0.417129,0.418413,0,0,0,0,0,0,0,0
1488325282529009,0,0,0,0.41913,0.416408,0,0,0,0,0,0,0,0
1488325282534036,0,0,0,0.42112,0.414396,0,0,0,0,0,0,0,0
1488325282539014,0,0,0,0.423101,0.412373,0,0,0,0,0,0,0,0
1488325282543999,0,0,0,0.425068,0.410345,0,0,0,0,0,0,0,0
1488325282548975,0,0,0,0.427029,0.408304,0,0,0,0,0,0,0,0
1488325282554002,0,0,0,0.428997,0.406236,0,0,0,0,0,0,0,0
1488325282558996,0,0,0,0.430943,0.40417,0,0,0,0,0,0,0,0
1488325282563942,0,0,0,0.432871,0.402105,0,0,0,0,0,0,0,0
1488325282568998,0,0,0,0.434826,0.399991,0,0,0,0,0,0,0,0
1488325282574014,0,0,0,0.436762,0.397875,0,0,0,0,0,0,0,0
1488325282579040,0,0,0,0.438682,0.395757,0,0,0,0,0,0,0,0
1488325282584026,0,0,0,0.440587,0.393636,0,0,0,0,0,0,0,0
1488325282588969,0,0,0,0.442488,0.391497,0,0,0,0,0,0,0,0
1488325282593986,0,0,0,0.444398,0.389329,0,0,0,0,0,0,0,0
1488325282598989,0,0,0,0.446282,0.387167,0,0,0,0,0,0,0,0
1488325282603951,0,0,0,0.448165,0.384986,0,0,0,0,0,0,0,0
1488325282609010,0,0,0,0.450064,0.382764,0,0,0,0,0,0,0,0
1488325282614021,0,0,0,0.451937,0.38055,0,0,0,0,0,0,0,0
1488325282618981,0,0,0,0.453796,0.378332,0,0,0,0,0,0,0,0
1488325282623973,0,0,0,0.455651,0.376095,0,0,0,0,0,0,0,0
1488325282628980,0,0,0,0.457507,0.373836,0,0,0,0,0,0,0,0
1488325282633984,0,0,0,0.459352,0.371567,0,0,0,0,0,0,0,0
1488325282639013,0,0,0,0.461208,0.36926,0,0,0,0,0,0,0,0
1488325282644002,0,0,0,0.463037,0.366965,0,0,0,0,0,0,0,0
1488325282648989,0,0,0,0.464858,0.364654,0,0,0,0,0,0,0,0
1488325282653990,0,0,0,0.466688,0.362309,0,0,0,0,0,0,0,0
1488325282659043,0,0,0,0.468513,0.359946,0,0,0,0,0,0,0,0
1488325282664009,0,0,0,0.470318,0.357584,0,0,0,0,0,0,0,0
1488325282668968,0,0,0,0.472111,0.355215,0,0,0,0,0,0,0,0
1488325282674012,0,0,0,0.473923,0.352794,0,0,0,0,0,0,0,0
1488325282678988,0,0,0,0.475704,0.350388,0,0,0,0,0,0,0,0
1488325282683985,0,0,0,0.477486,0.347955,0,0,0,0,0,0,0,0
1488325282689019,0,0,0,0.479285,0.345474,0,0,0,0,0,0,0,0
1488325282694038,0,0,0,0.481058,0.343001,0,0,0,0,0,0,0,0
1488325282699004,0,0,0,0.482816,0.340521,0,0,0,0,0,0,0,0
1488325282703963,0,0,0,0.48457,0.33802,0,0,0,0,0,0,0,0
1488325282708982,0,0,0,0.486333,0.335479,0,0,0,0,0,0,0,0
1488325282714091,0,0,0,0.488111,0.332887,0,0,0,0,0,0,0,0
1488325282718966,0,0,0,0.489828,0.330355,0,0,0,0,0,0,0,0
1488325282723954,0,0,0,0.491563,0.327767,0,0,0,0,0,0,0,0
1488325282729017,0,0,0,0.493319,0.325119,0,0,0,0,0,0,0,0
1488325282734027,0,0,0,0.495042,0.322489,0,0,0,0,0,0,0,0
1488325282739054,0,0,0,0.496779,0.319807,0,0,0,0,0,0,0,0
1488325282743985,0,0,0,0.498481,0.317148,0,0,0,0,0,0,0,0
1488325282748975,0,0,0,0.50019,0.314446,0,0,0,0,0,0,0,0
1488325282754009,0,0,0,0.501913,0.311688,0,0,0,0,0,0,0,0
1488325282759013,0,0,0,0.503617,0.308927,0,0,0,0,0,0,0,0
1488325282764018,0,0,0,0.505312,0.306147,0,0,0,0,0,0,0,0
1488325282768992,0,0,0,0.507002,0.303339,0,0,0,0,0,0,0,0
1488325282773986,0,0,0,0.508689,0.300501,0,0,0,0,0,0,0,0
1488325282778977,0,0,0,0.510368,0.297641,0,0,0,0,0,0,0,0
1488325282783983,0,0,0,0.51204,0.294755,0,0,0,0,0,0,0,0
1488325282788948,0,0,0,0.513709,0.291838,0,0,0,0,0,0,0,0
1488325282794008,0,0,0,0.515391,0.288857,0,0,0,0,0,0,0,0
1488325282799011,0,0,0,0.517044,0.285887,0,0,0,0,0,0,0,0
1488325282803946,0,0,0,0.518691,0.282888,0,0,0,0,0,0,0,0
1488325282808986,0,0,0,0.520357,0.279812,0,0,0,0,0,0,0,0
1488325282814055,0,0,0,0.522012,0.276712,0,0,0,0,0,0,0,0
1488325282819013,0,0,0,0.52365,0.273598,0,0,0,0,0,0,0,0
1488325282824034,0,0,0,0.525284,0.270449,0,0,0,0,0,0,0,0
1488325282828980,0,0,0,0.526908,0.267271,0,0,0,0,0,0,0,0
1488325282833990,0,0,0,0.528536,0.264037,0,0,0,0,0,0,0,0
1488325282839019,0,0,0,0.530172,0.260736,0,0,0,0,0,0,0,0
1488325282844005,0,0,0,0.53178,0.25744,0,0,0,0,0,0,0,0
1488325282849001,0,0,0,0.533392,0.254084,0,0,0,0,0,0,0,0
1488325282854019,0,0,0,0.535009,0.250662,0,0,0,0,0,0,0,0
1488325282859011,0,0,0,0.536612,0.247212,0,0,0,0,0,0,0,0
1488325282863992,0,0,0,0.538201,0.243732,0,0,0,0,0,0,0,0
1488325282868958,0,0,0,0.539789,0.240195,0,0,0,0,0,0,0,0
1488325282874010,0,0,0,0.541394,0.236556,0,0,0,0,0,0,0,0
1488325282879004,0,0,0,0.542977,0.232898,0,0,0,0,0,0,0,0
1488325282883982,0,0,0,0.544547,0.229204,0,0,0,0,0,0,0,0
1488325282888990,0,0,0,0.546131,0.225403,0,0,0,0,0,0,0,0
1488325282894022,0,0,0,0.547707,0.221547,0,0,0,0,0,0,0,0
1488325282898980,0,0,0,0.54926,0.217668,0,0,0,0,0,0,0,0
1488325282903966,0,0,0,0.550822,0.213684,0,0,0,0,0,0,0,0
1488325282908981,0,0,0,0.552383,0.209616,0,0,0,0,0,0,0,0
1488325282914025,0,0,0,0.553948,0.205446,0,0,0,0,0,0,0,0
1488325282919021,0,0,0,0.555498,0.201215,0,0,0,0,0,0,0,0
1488325282923998,0,0,0,0.557029,0.196938,0,0,0,0,0,0,0,0
1488325282928985,0,0,0,0.558572,0.192518,0,0,0,0,0,0,0,0
1488325282933995,0,0,0,0.560107,0.188005,0,0,0,0,0,0,0,0
1488325282939004,0,0,0,0.561644,0.183364,0,0,0,0,0,0,0,0
1488325282943987,0,0,0,0.563163,0.178642,0,0,0,0,0,0,0,0
1488325282948986,0,0,0,0.56468,0.173789,0,0,0,0,0,0,0,0
1488325282954009,0,0,0,0.566212,0.16873,0,0,0,0,0,0,0,0
1488325282958998,0,0,0,0.567722,0.163577,0,0,0,0,0,0,0,0
1488325282964020,0,0,0,0.569231,0.158248,0,0,0,0,0,0,0,0
1488325282968976,0,0,0,0.570731,0.152747,0,0,0,0,0,0,0,0
1488325282974021,0,0,0,0.572242,0.146987,0,0,0,0,0,0,0,0
1488325282978999,0,0,0,0.573735,0.141048,0,0,0,0,0,0,0,0
1488325282983980,0,0,0,0.575217,0.134874,0,0,0,0,0,0,0,0
1488325282988942,0,0,0,0.576701,0.128381,0,0,0,0,0,0,0,0
1488325282994008,0,0,0,0.578201,0.121447,0,0,0,0,0,0,0,0
1488325282999006,0,0,0,0.579668,0.11424,0,0,0,0,0,0,0,0
1488325283003954,0,0,0,0.58114,0.106498,0,0,0,0,0,0,0,0
1488325283009028,0,0,0,0.582631,0.0980133,0,0,0,0,0,0,0,0
1488325283014036,0,0,0,0.5841,0.0888413,0,0,0,0,0,0,0,0
1488325283018958,0,0,0,0.585545,0.0787571,0,0,0,0,0,0,0,0
1488325283024001,0,0,0,0.587011,0.0669641,0,0,0,0,0,0,0,0
1488325283028977,0,0,0,0.588462,0.0527109,0,0,0,0,0,0,0,0
1488325283034033,0,0,0,0.589921,0.032548,0,0,0,0,0,0,0,0
1488325283038986,0,4.65147e-05,0,0.590818,4.65147e-05,0,0,0,0,0,0,0,0
1488325283044011,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283048981,0,4.65052e-05,0,0.590818,4.65052e-05,0,0,0,0,0,0,0,0
1488325283054041,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283059021,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283064014,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283068966,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283073999,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283078975,0,6.57262e-05,0,0.590818,6.57262e-05,0,0,0,0,0,0,0,0
1488325283083968,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283088982,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283094010,0,6.57041e-05,0,0.590818,6.57041e-05,0,0,0,0,0,0,0,0
1488325283098970,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283103950,0,6.56892e-05,0,0.590818,6.56892e-05,0,0,0,0,0,0,0,0
1488325283108982,0,6.56815e-05,0,0.590818,6.56815e-05,0,0,0,0,0,0,0,0
1488325283114035,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283118996,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283123996,0,6.56582e-05,0,0.590818,6.56582e-05,0,0,0,0,0,0,0,0
1488325283129006,0,6.56503e-05,0,0.590818,6.56503e-05,0,0,0,0,0,0,0,0
1488325283134024,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283138982,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283143976,0,6.56262e-05,0,0.590818,6.56262e-05,0,0,0,0,0,0,0,0
1488325283148981,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283154000,0,6.56097e-05,0,0.590818,6.56097e-05,0,0,0,0,0,0,0,0
1488325283158995,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283164010,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283168993,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283173972,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283178971,0,6.55675e-05,0,0.590818,6.55675e-05,0,0,0,0,0,0,0,0
1488325283184026,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283188970,0,6.55501e-05,0,0.590818,6.55501e-05,0,0,0,0,0,0,0,0
1488325283194022,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283199003,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283203961,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283208993,0,6.55145e-05,0,0.590818,6.55145e-05,0,0,0,0,0,0,0,0
1488325283213960,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283218977,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283223986,0,9.26128e-05,0,0.590818,9.26128e-05,0,0,0,0,0,0,0,0
1488325283228980,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283234010,0,6.54685e-05,0,0.590818,6.54685e-05,0,0,0,0,0,0,0,0
1488325283238988,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283243976,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283248976,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283254001,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283259045,0,6.54209e-05,0,0.590818,6.54209e-05,0,0,0,0,0,0,0,0
1488325283264002,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283268966,0,6.54016e-05,0,0.590818,6.54016e-05,0,0,0,0,0,0,0,0
1488325283274005,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283279009,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283283978,0,6.53719e-05,0,0.590818,6.53719e-05,0,0,0,0,0,0,0,0
1488325283288989,0,6.53618e-05,0,0.590818,6.53618e-05,0,0,0,0,0,0,0,0
1488325283293989,0,6.53518e-05,0,0.590818,6.53518e-05,0,0,0,0,0,0,0,0
1488325283298948,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283303939,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283308941,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283313970,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283318990,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283323946,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283329008,0,6.52795e-05,0,0.590818,6.52795e-05,0,0,0,0,0,0,0,0
1488325283334002,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283339025,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283343993,0,9.22742e-05,0,0.590818,9.22742e-05,0,0,0,0,0,0,0,0
1488325283348976,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283353989,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283358987,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283364016,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283368994,0,6.51935e-05,0,0.590818,6.51935e-05,0,0,0,0,0,0,0,0
1488325283373985,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283379008,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283383983,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283388961,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283393984,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283399008,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283403945,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283408989,0,6.51039e-05,0,0.590818,6.51039e-05,0,0,0,0,0,0,0,0
1488325283413956,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283418970,0,6.5081e-05,0,0.590818,6.5081e-05,0,0,0,0,0,0,0,0
1488325283423939,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283428984,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283433992,0,6.50462e-05,0,0.590818,6.50462e-05,0,0,0,0,0,0,0,0
1488325283438993,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283443999,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283449007,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283454021,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283459024,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283464050,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283468958,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283473988,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283478987,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283483975,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283488972,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283494021,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283498998,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283503945,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
1488325283508955,0,0,0,0.590818,0,0,0,0,0,0,0,0,0
